headline_id,text,label,mixed,hard,notes
ee3974144a56c6499ff399183a8098d274253b54,"NeoStem, Inc. – ""A View from the Front Line of Clinical Investigation""",neutral,0,1,Clinical-investigation title lacks a finding or identifiable outcome.
47557a582bff669dac4660463603a06e627b181d,"Actua Corp Reports Q4 EPS $(0.08) Vs Est $(0.11), Sales $35.2M Vs Est $35.40M",neutral,1,0,Loss per share beats estimate; sales miss.
95b5c79f88700b11b9df852bcbd7da4c09efed32,"Hospira Granted Temporary Restraining Order Against FDA, Shares Pop Higher",positive,0,0,Granted court relief is a concrete favourable ruling for Hospira.
3e71b576c861f9ab8b719facb0a648205a0f6e1c,"How we're playing this trending, overbought market",neutral,0,0,Trading-strategy discussion without an asserted company outcome.
128c09b3ab54ee873f6b3899585ca58fd6664833,Russian Foreign Investment Annually Rose 29.8%,positive,0,0,
2f925b91eaf4330cc21a766dc6be014334015c6c,"Jefferies Downgrades CommScope Holding Co to Hold, Lowers Price Target to $14.5",negative,0,0,
790a4b8aef334d67901dc019c0ba9ab9f0c2fc7d,Innodata Sees Q1 Sales $14.3M-$15.7M vs $16.6M Est.,negative,0,0,
909933e75964bdfa5d9e59ea12d46f96572a96f1,KeyBanc Downgrades Vera Bradley to Sector Weight,negative,0,0,
bf3df11682470ea288e33510baf533ce550e8201,"Hertz Global Holdings Q2 GAAP EPS $(0.75) Does Not Compare To $(0.25) Estimate, Sales $2.389B Beat $2.31B Estimate",positive,0,0,Sales beat; EPS explicitly does not compare and is not treated as a miss.
2d020e404f6ecc34a24a4973c30fb3cf8a375868,Will Nike's Footwear Market Share Keep Growing?,neutral,0,0,
7706056799adaeb70277a4f69bc6c0294286db61,Longbow Research Upgrades Sherwin-Williams Company (The) to Buy,positive,0,0,
69d79ad5753205a9b425cd81c740d0380b590a68,"Cancer Genetics shares are trading up 62.2% to over $0.50 on high volume with seemingly no news. While shares have rallied sharply over the last 2 sessions, the stock had fallen more than 80% since the start of October.",neutral,0,0,
18806fe6fc46f47c30458e791a42fa9ff5939d12,Inauguration Day: Trump Speech In Focus As New President Prepares To Take Office,neutral,0,0,
1a4f065e59d96dc0f7eefaa080321e9fe9aee13e,PREVIEW: Array BioPharma Shares to Resume Trading at 4:30 PM ET,neutral,0,0,
2a2ffbd39173e3ecc1d16c0cf5cc3d091ac90a04,Options Brief: Denison Mines Corp. (DNN),neutral,0,0,Options-brief title without a directional recommendation.
c2b326f727eb2fd6f0762e5e0cf32fb9f3b535bc,Total May Be Interested In Chesapeake's Utica Shale Acreage – Bloomberg,neutral,0,0,
ecbcad0d6e711d7d9b0a4b96b7f7e8eff0f2b0a8,Barrington Explains Why A Neutral Stance On Sirius XM Was Wrong,neutral,0,1,"Neutral stance rejected, but replacement direction is not stated."
df333b8cb70c4bd7c1aca4722556a572477bf659,"Hancock Holding Co. Reports Q2 EPS $0.60 vs $0.69 Est., NII $208.3M",negative,0,0,
1432b074712cb85f0e8b89d950fb1617bdb04a5f,Franklin's (BEN) May AUM Rises on Higher Equity Assets,positive,0,0,"Assets under management increased, an operating metric for Franklin."
e8fa2eb9c4da654edd7e8a868b4b7e452954c93e,Option Alert: EMR Apr16 52.5 Calls Sweep: 507 @ ASK $1.70: 7755 traded vs 3691 OI: Earnings 5/3 $52.96 Ref,neutral,0,0,
bb711e186bb8f568cd3dbf5c6aa1601fac71e19a,"Company News for September 9, 2011 - Corporate Summary",neutral,0,0,
7701945a0bde04e2c5222401b70a12c4206e0bdd,"From LD Micro: Ur-Energy CEO Klenda On Possibility Of Financing, Dilution To Shareholders, Said, 'We might do a discretion spot sale but we're good on cash.'",neutral,0,0,R7/R16: Potential financing and cash reassurance; no financing action announced.
58e30d398d2c74a933da08ff7ff4215ee80b36c6,"Disney, 21st Century Fox Set Distribution Date For Merger As Mar. 20, 2019",neutral,0,1,Joint merger scheduling notice; target/acquirer roles not supplied.
2cbf940f09ad83028bb1382e9af5f30897054bcf,"13F From Buffett's Berkshire Shows Raised Stake In Red Hat, Cut Stake In Phillips 66",neutral,0,0,
e7b03648fe43ae6041fb563f9ab873eeb514484d,Corelogic Boosts Forecast; Plans to Exit Five Non-Core Businesses; Guides Added 5% Job Cuts; Boosts Annualized Cost Cut Targets to $100M from $80M,positive,0,0,Raised forecast and increased cost-saving target are dominant.
cc199309210e8010be79757bf9c4e4df8bc10c7d,Bank of Marin Names Stuart Lum Chairman,neutral,0,0,
d1fc52c4f554a71fa9b920f1d4b6a7fc302bef5b,SunTrust Robinson Humphrey Downgrades Washington Prime Group to Sell,negative,0,0,
bdd3383857fb3a68e58b54701b536eb8c0a86dd6,Bank of America Downgrades Integrated Device Tech to Neutral,negative,0,0,
ca78a86b0a166a3268bc7bc134f09463129b36b1,Barclays Downgrades FormFactor from Equalweight to Underweight,negative,0,0,
531a1d79c8c3ee68b71a5853b8141635c6b530a5,Nokia Reports Changes to Co.'s Own Shares,neutral,0,1,"Changes to own shares are not specified as issuance, repurchase, or another action."
bd4955f6d4fd4a20a95bca841a18429586f041f4,Galena Presents Promising GALE-401 Clinical Trial Data at ASH Annual Meeting,neutral,0,0,R16: Promising data is promotional without a concrete study outcome.
c3ae46cde9acd40b6dc7f570e04e9243c038ee07,Dan Nathan Sees Unusual Bearish Options Activity In Under Armour,neutral,0,0,Options positioning is trading activity rather than company news.
99f3f8383c6afd094141d6a73d493e139397f387,"Wedbush Maintains Outperform on Oncothyreon Inc., Lowers PT to $3.00",negative,0,0,
3739d97412e06b4a83c4bcdd4b486819b16566e3,Stocks Edge Up In Light Volume After Mixed Jobs Data,neutral,1,0,Jobs data explicitly mixed; reported price gain ignored.
cc224eff99f558556198471bee4271787150024e,Raymond James Financial Reports Q3 EPS $0.69 vs $0.63 Est; Revenues $1.09B vs $1.05B Est,positive,0,0,
b29b504544d36beaa6984388f4c18f2f45a5b115,Option Alert: Oclaro Aug 10.0 Puts: 3635 @ ASK $1.45: 4055 traded vs 11k OI: Earnings 8/1 After Close (est) $9.34 Ref,neutral,0,0,
c28922d669582e8c14f5345150b71d5cae08880f,"Lowes Co. Inc. VP Sells 40,000 Shares of LOW",neutral,0,0,
8196a06802629803664ff0dc9eb5e19dad4f55f4,"AT&T Issues Statement On Court Decision On Time Warner Deal, Applauds Results",neutral,0,0,R15b: AT&T is presented as deal proponent; favourable deal ruling does not independently sign acquirer value.
a8012d8959d98ca173a3f7c3422f1c03764a1ccd,"Heska Q4 EPS $0.46 Misses $0.76 Estimate, Sales $34.064M Miss $40.85M Estimate",negative,0,0,
184e226ad7afd5f99a385efb7647ed9c68c4f09a,"iBERIA Capital Partners Calls SLB A Favored 'risk-off' Play On OFS Space, Calls Ops Execution And Cost Controls 'steller'",positive,0,0,
b2b3414a9ffdece48a39e8fe0fd0045330474942,"UPDATE: Organovo Sees Workforce Reduction Decreasing Operating Costs By ~$1.3M In FY18, ~$2.7M In FY19",positive,0,0,
f0c77bfec64201fc0a4a1f2c23c1466de9ad5238,"Cisco Is Top Networking Stock, New Data Shows",neutral,0,0,R11: Stock ranking without explicit expected upside.
af368082a8754d14b42430ae8ce61a51d54017b3,Tesco Corporation Reports Q3 EPS of $0.27 vs $0.34 Est; Revenue of $141.90M vs $154.08M Est,negative,0,0,
9f1b9ec8c769761e2837dd7745d2165427586109,Standex Reports Q4 EPS $1.02 vs $0.91 Est; Revenues $169.8M vs $165.00M Est,positive,0,0,
783170ffbdd05399e5c32af786913e53a7139455,BMO Capital Initiates HomeAway At Outperform,positive,0,0,
d3195923d90bddef6baf91cd4a0dd06eb820c03d,Wayfair shares are trading higher. Not currently seeing any company-specific news.,neutral,0,0,
71ead964316ff962f94e2330c53ac4b0df9bb8e2,Covenant Transporation Sees Q2 EPS $0.38-$0.48 vs $0.39 Est.,neutral,0,1,Guidance straddles estimate; rubric gives no midpoint convention.
928c75a8858d65323114f5becdb669f4f5b9807e,Demand Media Falls on Google Worries,neutral,0,1,Unspecified Google worries do not establish an event beyond the price decline.
63de599530922acc980e0660bab93bfa1fd5a9ee,"Amazon, Intel, Sirius: Tech Premarket",neutral,0,0,
9181362fa1e3f1580c02ca4182a34fab6cff06ea,Top 4 NYSE Stocks In The Electronic Equipment Industry With The Highest EPS Estimates,neutral,0,0,
b06b08b7da5f807d1865a563e7db6cda7cd1224a,UPDATE: Apollo Purchase Of ADT Debt Designed To Help Fund Deal As Market Volatility Has Left Banks Reluctant To Lend,neutral,0,0,"R14/R15b: Acquisition debt funding; lender reluctance is market-wide, not stated issuer distress."
fdee0bea6581be5b57159cd996ff86f34762a10d,Should Twitter Hire Marissa Mayer As Its New CEO?,neutral,0,0,
59ef5c40024f30816209eccae940fbf70f7174e8,"Stifel Nicolaus Maintains Buy on Sunstone Hotel Investors, Inc., Raises PT to $14.00",positive,0,0,
3300f4af226e8e9b97218729ab7c23ea9ba53c88,"Canaccord Maintains Hologic at Buy, Lowers PT from $24 to $23",negative,0,0,
24a82eb4f99d142a409d53c6b0867230c8cee321,UPDATE: Deutsche Bank Reiterates on Veeva Systems Following Solid Revenue/EPS Report,positive,0,0,Explicitly favourable revenue/EPS assessment.
a5b46660c0f50fce4102a02755a5e0a3db1d0168,NCI Wins $11 Million Alliant Task Order,positive,0,0,
ba70aba78f5a2ca6279a9869fd361694e9008e78,Some Relief For An India ETF...Maybe,neutral,0,0,R7: Relief is speculative.
1d71520a677115e6b8bb7a7cc4299b8920c9a941,Morgan Stanley Retains Equal-Weight Rating On Molson Coors Brewing,neutral,0,0,
e4e3d2efc041d9b58cb5c3d6bc719b3adadfba3b,From Earlier: Nuvasive's President of Global Sales Resigned,neutral,0,1,R13: Bare executive resignation without an adverse cause.
c248e829b856f1556c3e68ad0bfff961d695d9e7,Pluristem to Present at Stem Cell Meeting on the Mesa,neutral,0,0,
3b5f44fc0717049b12f1605b39fa18712acacb39,"Citigroup Maintains Buy on Universal Health Services, Inc., Raises PT to $73.00",positive,0,0,
f1960058c82369ffc39d3caea8fc9b8f0c818514,Wendys Reverses Early Gains And Tumbles Following Q1 Beat,positive,0,0,Q1 beat supplies the signal; price reversal ignored.
a29dfd7a9f83784316838d4058db28959a6b811f,Bank of America Downgrades Imperial Oil Limited to Underperform,negative,0,0,
983a3182500859003f1010bd04090103030e05d3,"Jefferies & Company Initiates Coverage on Exelis at Buy, Announces PT of $13.50",positive,0,0,
1d3ec7646eea4e06333fdd0dff9a9c24b3c8f87f,Twenty-First Century Fox shares spike up 2.8% amid reports that China has given the company unconditional approval for its deal with Disney; Disney shares up 0.7%.,neutral,0,1,"R15b: Deal clearance, but headline does not state target/acquirer roles; price changes cannot decide."
ed77edcb8c23ce30deceb7d604faf4f2e69bb564,Dahlman Rose Comments On Tesoro Corporation After Reporting In-Line Results,neutral,0,0,Results inline; no directional analyst action stated.
28e7affd16bc4d1a7aff69d6d540fbfff0e0c748,Tough 3Q For CONSOL Energy,negative,0,0,
359a29866bb8a339f58dfdbc3b7287a44543f3b6,"Wedbush Maintains Zumiez Neutral, $40 PT on Solid Same-Store Sales",neutral,0,0,Neutral rating retained; solid is qualitative and no sales comparison is supplied.
8c2b1cd98a7e1d3047b3e199724ab5ca38285f61,"Goldman Sachs Reinstates Neutral on Macerich, Announces $82.00 PT",neutral,0,0,
c000cdad09c6a6816846d33aecc1240f4690dbc4,Why Stanley Black & Decker? (SWK),neutral,0,0,
52a496c61281966e1acde5686a6bebeada7b18f4,Yamana Gold Q4 Earnings Preview,neutral,0,0,
5b537702585f06fa2fba0c6486cae21701e4c04e,Reserve Bank of Australia (RBA) Glenn Stevens and his jawboning via ForexLive,unusable,0,0,Referral names central banker but gives no intelligible policy statement.
e02017d30cd4145a0b2fafa78078a9612615d711,Post Properties Offers Estimated Income Tax Characteristics of '12 Dividends,neutral,0,0,
a4a0e8c10ffd4c0cf8db2d72f290753fa1511061,American Apparel Reports Talks with Standard General on Credit Facility,neutral,0,0,R7/R14: Credit-facility discussions without a signed financing or distress stated.
b6458cfbe7f5d0d158bf6e8e590da72375dd1351,Top 4 Small-Cap Stocks In The Life Insurance Industry With The Highest ROE,neutral,0,0,
0f337ccd0959097177aa60c04ea29b02755935e7,"Cellcom Israel Employees, Management to Sell ~0.93% of its Issued Share Capital to Financial Institutions",neutral,0,0,"Existing holders selling shares, not new issuance."
7afbba8b9877beb2ac7b2725af97865fd1435763,Top 4 Small-Cap Stocks In The REIT-Healthcare Facilities Industry With The Highest EPS,neutral,0,0,
85dd4086c4fa4ce458a7f08addac79402ef29a81,Important Currency ETFs For The Rest of 2013,neutral,0,0,
4eaf2ca2722526e05d8f0c3d6f096e7a50ec7eeb,"PepsiCo Needs To Go Further (PEP, KO, KFT, K, COT)",negative,0,0,
6eb486614bdf639c08f33738ed6e8280cc2df9f2,"UBS Maintains Neutral on Kohl's, Raises Price Target to $49",positive,0,0,
0e45c1b1714c0be206113fe60c9556d9af1e1731,"Bank of America Maintains Buy on Eli Lilly and Company, Raises PO to $69.00",positive,0,0,
bb08efc7778ce6f6cf60e5738856bd2e18e425e6,Signet Jewelers Q4 2013 SSS +4.3%,positive,0,0,
e0bca71f67bf0aedb03df9c6c04f022b7623644c,"Novartis Announces Collaborations With Intellia Therapeutics, Caribou Biosciences Related to CRISPR Genome Editing Technology",neutral,0,0,R16: Collaborations without a concrete financial or clinical outcome.
e7aa4d0f17e0290c9ba2b884434ed508b642591d,"Benzinga's Top ETF Gainers (ZSL, TMV, VNM, DZZ)",neutral,0,0,
bf8d985ae99e36e878a720cef3d787c92fc7ca83,"Fed's Powell Says Still Sees Sustained Expansion Of Economic Activity, Strength In Labor Market And Inflation Near 2%",positive,0,0,
e98aa04ba9e78351b1cbfcc871d4049fa0375369,"Computer Task GroUp Reports Q1 EPS of $0.19, Inline; Revenue of $97.90M vs $98.87M Est",negative,0,0,
dd9039f504900cb0e8ec9fcb7e85c60e1636b219,"Cardtronics Reports Q4 Adj. EPS $0.64 vs $0.57 Est., Sales $283.9M vs $272.6M Estl; Sees FY15 Adj. EPS $2.74-$2.83, Sales $1.17B-$1.2B",positive,0,0,
c1f47ea1486977254af56b43c46e04fd9a2d528a,Piper Jaffray Raises IPXL Target To $27 From $25,positive,0,0,
63b70a4278d11ee60b3f7cecd1b6e9cc175d64e7,Questar Increases Quarterly Dividend by 9% to 15.25 Cents,positive,0,0,
1db8db47ed02f0ed59b42a6a0f274ef5285dcc08,#Premarket Prep Technical Update - Sugar Futures Trading Higher,neutral,0,0,
ca1a183469cd72f5fd3497d98710e1ab97e9d2ab,Primo Water Guides Q2 Net Sales $23.8-25.2M May Not Compare to $28.24M Est; Guides Q2 EPS $(0.02)-(0.05) vs $0.01 Est,negative,0,0,EPS guidance misses; sales comparison explicitly may not be valid.
289d6de3a781514ba6d830bb943be63e599c0037,"Biodel Reports Phase 2b Clinical Trial Initiation of BIOD-531, the Company's Concentrated, Ultra-Rapid-Acting, Prandial/Basal Combination Insulin Candidate",neutral,0,0,Trial initiation without efficacy result or approval.
26970b5ac7465602d66cfed3a217b3ccf6003e05,A Peek Into The Markets: U.S. Stock Futures Signal Higher Start On Wall Street,neutral,0,0,
e06eab0d1d32298a6a06e79ad1493be20f4c9072,Swiss trade balance April CHF +2.425 bln vs +2.052 bln exp via ForexLive,positive,0,0,Trade surplus exceeds expectation; favourable macro comparison.
e3e892a424849b070122f284cdb812ff3d8adb8f,Kevin O'Leary To Lead Panel on Startup Investing At First Benzinga FinTech Summit In San Francisco - Tickets Available Now,neutral,0,0,
26d3184ad782900e410511606ff6cdbb147f0aef,"Rubicon Minerals Provides Drilling Update for F2 Gold System, Phoenix Gold Project, Red Lake, Ontario",neutral,0,0,Drilling-update notice without findings.
0cf117c05e5a27907ea1fd8ce396b0ee38160007,Carnival shares are continuing lower after the company lowered its 2019 guidance last Thursday. Two analysts have lowered their price targets for the stock today.,negative,0,0,
b521e85cca60260f2bbed5a80616c24fb325d924,Community Health Systems Leading The Way In Hospital Sector Rally,neutral,0,0,
1d4b32275d7d2f1533557d050ca31fbe0a42edd1,BIOLASE Receives New Patent for Delivering Sterile Water,positive,0,0,Granted patent is a concrete favourable outcome.
5ca2a168e358600659fd7386600e754e37c7fde4,"Regado Anounces 1,000-Patient Milestone in Phase 3 Trial of REG1",neutral,0,0,Enrollment milestone without efficacy result or approval.
1555b6000c6ab885e7b87a16fa09a4fe230aebd7,"Oppenheimer on Microsoft: 'While the acquisition comes as a surprise, we see the potential of integration with MSFT's suite of cloud products as driving a differentiated unique enterprise service'",positive,0,0,Explicit favourable analyst interpretation beyond the bare acquisition.
477cd5ff74506499478d8e6c2b001f855f67043a,Changyou.com Down 12% Despite Upbeat Earnings,positive,0,0,Upbeat earnings are the news; price decline ignored.
4c33f351f4ab31bfee38bdbf333cb62a8d8a5912,Option Alert: Linear Technology Aug $52.5 Call; 1109 Contract Trade at Ask @$0.45; Now $47.000,neutral,0,0,
6c992aa4968a772c27d99ddcb412f0d2eebd8bd0,"Agrium Shares Modestly Higher Despite Upgrades at Desjardins, Dahlman Rose",positive,0,0,Analyst upgrades are the news; price movement ignored.
4bc1c19c00ff2958742d097177466f339f77b8d8,"Avoid These ETFs For Now (FXI, TVIX, GDXJ)",negative,0,0,
c4d201037d0d3d338756c6ee1e61a7f5fa316a15,"J&J, Bausch & Lomb Accused Of Price Fixing, Antitrust Suit Claims Contact Lens Makers Set Minimum Resale Prices",negative,0,0,
c706d2158186c537c62196f3d11931da03b77a0d,Morgan Stanley: Euro Rebound Winner,positive,0,0,Explicitly identifies a beneficiary of the euro rebound.
d9159028c1d2f94b5a60529ba8a2fcb4b878e825,April 8th Watchlist,neutral,0,0,
af5ac0ae625d1535524010f6d33f98209c8d0e6b,"Peak Season For Air Cargo: Past Results, Present Challenges",negative,0,0,Present operating challenges are adverse.
c62ab1371b4d31a436bd4173a4c85f95b91436d7,"Newpark Resources Reports Q3 EPS $0.03 vs $0.04 Est., Sales $201.7M vs $191.86M Est.",neutral,1,0,EPS misses; sales beat.
3cb7e7151db6f69f659f2ecc05dc6cef38ef593b,"Stung By Poor Fiscal Q2 Print, FedEx Executives Look To Guide Analysts Toward Better Times",negative,0,0,Poor reported quarter dominates unquantified management optimism.
0375714dabbc44453e7b5997e48a950241b6b54e,"Morgan Stanley Downgrades Chipotle Mexican Grill to Equal-weight, Lowers PT to $405.00",negative,0,0,
946faceb17a1374f45a2b4cf0bd169d1aefc9666,"Leerink Swann Reinstates Outperform on Puma Biotechnology, Announces $115.00",positive,0,0,
05e7ff5f6d7cb345300c21d4fc93201fb8fc70e9,"Thomson Reuters Shares Dip Midday, Hearing Canaccord Downgraded Stock To Sell",negative,0,0,
500f57a5ea6c19b0f5f5aeb726c0431eeeb9a8af,Option Alert: Kandi Aug 28 $8.5 Call Sweep; 1474 Contracts @Ask @$0.25; Now $8.24,neutral,0,0,
6e6b58ed05a28e63710f9eb09d41a3ed3f378a2b,Sysco Stalls on Higher Pension Costs,negative,0,0,Higher pension costs are adverse; price behaviour ignored.
bd6b8a8e1c69297f9a9259e622d02bdc263b8677,3Q Estimates For Church & Dwight Co Inc (CHD),neutral,0,0,
631a985ed2ff292f52be2fee7cb37642de8a2d65,"Kansas City Southern Q3 EPS $1.57 Misses $1.59 Estimate, Sales $699M Miss $715.1M Estimate",negative,0,0,
6b4a24fdc1bb8735b971045029a79e1e1d82c855,"Teva To Report Q3 Earnings On Thurs., Nov. 2 Before Market Open",neutral,0,0,
20d9efd7c675196e6edbf9d8e649bbc79cdfc609,These ETF Issuers Are Rising,neutral,0,1,Rising may mean issuer growth or price performance; headline does not specify.
8ca970950618bf6451fcab88c0950e164131cafb,The RF Family Grows By Two: Canon RF 7…-—……mm F—. ...,unusable,0,0,Garbled and truncated consumer-product headline.
69860a09fc21da37be9f6ece62e55389fb53f55a,Time To Ditch Chicken Wings And Buffalo Wild Wings Stock?,neutral,0,0,
80e6b6e26744f061125189650e61a1f7555ef73f,"Exclusive: Energous CEO Talks Dialog Semi Deal, Other Prospects",neutral,0,0,Interview topic without a disclosed deal outcome or directional claim.
d76045e2b15a498f599253380b637f9f6262c496,"Oaktree Capital Group Q2 EPS $0.51 Misses $0.56 Estimate, Sales $213.283M Miss $278.34M Estimate",negative,0,0,
88e754be0935d968425c9e3387938c4a0f3220f4,Mid-Afternoon Market Update: Dow Turns Red; AIM ImmunoTech Shares Spike Higher,neutral,0,0,
6bbf06cbd36cac06a9dcc54a51cad9e6ed85279b,Fiscal Cliff Could Chase Investors to Muni ETFs,neutral,0,0,R7: Speculative future investor flows.
8341f45fa3d99aee1d5205cdf3c3a6bc327d5b6c,Analog Devices Q3 Earnings Preview,neutral,0,0,
ae6ebd7f08dc7130d31a3e7a87d9f89b211fbc32,SL Industries Reports Buyback Of $20M Shares,positive,0,0,
e65217978bc011afe2f3b3a42980113eb557d1a0,Guggenheim Initiates Coverage On 21 Retail Stocks,neutral,0,0,Coverage initiated without ratings; roundup carries no direction.
fea291111e9514f7351d4fc98b05ecd7e2ebd21e,Clear Channel Outdoor Holdings Misses Estimates (CCO),negative,0,0,
0e25cbaaf734476e7165182190e350174b586d69,Analogic Shares Now Trading At $84.20/Share,neutral,0,0,
edd3489131badda5f19f82e55a0506faca7afac4,Array BioPharma Touts Approval Of Melanoma Drug,positive,0,0,
8f32cb7eb89d8ba6fd2c5783f06435e98fb626ea,Pembina Pipeline Corporation Says It Signed Letter Of Intent With Prince Rupert Legacy For Company To Develop West Coast Terminal On Watson Island,neutral,0,0,Letter of intent for a future project; no final approval or operating result.
5155839f4ff35f86e42e0cae87e907a2f757c7a7,32 Stocks Moving In Thursday's Mid-Day Session,neutral,0,0,
d822e12be5e48621486388549aa45d71488563c2,Avnet Shares Move Into Negative Territory as $44 Level Can't Be Breached; Stock Now Down ~0.25%,neutral,0,0,
7b798471cf1e0a29850cc023b08d5dd3d051a824,"KeyBanc Maintains Overweight on Laboratory Corp, Raises Price Target to $192",positive,0,0,
7bc16765e54b3def1268c0a5de54f85e37b123ed,"Intevac Reports Q4 Adj. EPS $0.00 vs $(0.05) Est., Sales $24.8M vs $24.7M Est.",positive,0,0,
d6d7d7c3f3109c6bd0b25855b57dfe4c45643849,Piper Analyst Suggests Buying The Dip In Groupon,positive,0,0,
8fb004fd29447c6b8e14de3fd8dc4a8d8334d492,"DigitalGlobe Reports Q4 EPS $0.14 Vs Est $0.26, Sales $185.7M Vs Est $180.20M; Sees FY 2015 $725M-$750M",neutral,1,0,EPS misses; sales beat; FY guidance has no comparison.
20084da27489bca2be5f748f8271c3594a28769f,UPDATE: Realogy Announces Deal to ZipRealty for ~$166M,neutral,0,1,Deal wording omits transaction type and roles; cannot establish acquirer/target direction.
5110a0aae517a76cf2aa686b639fe1964a460206,Merrimack Pharmaceuticals (MACK) Up on EU Nod,positive,0,0,Regulatory approval supplies the signal; price rise ignored.
09041db693cc309b6efc1b0ac7fd756b7e7cc944,"Barclays Maintains Overweight on EQT Midstream Partners, Lowers Price Target to $68.00",negative,0,0,
d49b6a4ffec732a1b2152cecc76d88328bff1cd0,UPDATE: Bank Of America Reiterates On Carnival As Momentum Has Turned Positive,positive,0,0,Explicit favourable analyst assessment of momentum.
d69844a65ec6cdc01d7ee871708bcc7653434ebe,Ferro Announces Corporate Governance Enhancements,neutral,0,0,R16: Governance enhancements without specified concrete changes or outcome.
d3e2174a0bca0c68fc37de3bfdaf37072ecad59a,RSP Permain Announces Acquistion of 7.7K Acres for $259M,neutral,0,0,R15b: RSP is acquiring acreage.
29576d20c54bd5bacefb72442e7214879506a61d,"Western Digital, Seagate Down Despite Analyst Target Hikes",positive,0,0,Target hikes supply the signal; share-price declines ignored.
32db209a46c0fb0269d1e4eaf863997ebac114fe,Watch for Shares of International Flavors & Fragrances (IFF) to Approach Support at $45.99,neutral,0,0,R7: Speculative approach to a technical price level.
55e7bbb7126e371c038b9e8bfd2ff98cee39f931,Winmark Corporation Announces Improved Third Quarter Results,positive,0,0,
d9c78527652502b7ab60c61147fcfcaa4b6764bd,Marathon Partners Equity Mgmt Offers Comments Related to Recent Settlement Talks with Shutterfly,neutral,0,0,Comments on settlement talks; no completed resolution or terms.
a237dfd1fcaa2a2cd348b25c2ca25a0b074ab7fa,"Kofax Reports Q2 Adj. EPS $0.09 Vs $0.08 Est., Revenues $79.8M Vs $80.50M Est.",neutral,1,0,EPS beats; revenue misses.
b2caf3040334203c11658db5aeef65145c24b9ac,"Fred's Reports Q4 Sales Up 10% to $553.8M vs $572.8M Est., Comps Up 1.7%",negative,0,0,R5: Sales miss named estimate despite year-over-year growth; sales miss dominates.
e3596bca6672f904d1d5bfdbc8e3c4f19d4e752b,American Homes 4 Rent Says Co. Expects To Pay ~$10M In Costs Related To Hurricanes Harvey and Irma,negative,0,0,
0ff2a61256e55a24a2f746df18a6d503dc1ce65a,"LinkedIn Reports Q2 EPS $0.55 Vs Est $0.30, Sales $712M Vs Est $679.78M",positive,0,0,
b26b0aa7f11686356b364a71602b4da82110a323,SK Hynix Said to Join Japanese Government-led Consortium in Bid for Toshiba's Chip Unit; Decision on Thursday Unlikely -Reuters,neutral,0,0,R7/R15b: Reported possible participation on acquiring side.
7704832fd5bd929946154365afd968be099889c6,"Chardan Capital Initiates Coverage on MaxLinear, Inc at Neutral, Announces $48.00 PT",neutral,0,0,
016edab87c1e81d0a2fc762219059e41dc747ad9,"Hearing Northland Securities Reiterates Underperform Rating On Gogo Shares, Saying Long Term Issues Keep Firm 'Negatively Grounded'; Unconfirmed",negative,0,0,"R4: Explicit bearish analyst rating and long-term issues, although report is unconfirmed."
94556d11bd84d77e09dc3566f70e7d5fd6ba7d62,Northeast Utilities Increases Post-storm Fund Credit Available to Eligible Residential Customers,neutral,0,1,Customer credits increase; funding and net effect on the utility are not stated.
4837821f7ffabe4b55a6515e99e4edb85349e848,"Command Security Reports Q3 EPS $(0.02) vs $(0.07) in Same Qtr. Last Year, Sales $42.7M",positive,0,0,
ea5090e58030a0e29760b2a177dc0d3ea459a0de,"Vectren Corporation Reports Q3 EPS $0.75 vs $0.66 Est., Sales $691.2M vs $639M Est.",positive,0,0,
6023d0be037f0b2c29aa3ae786511e814d360fb9,CAT Losses Hit PartnerRe - Analyst Blog,negative,0,0,Catastrophe losses are adverse operating events.
cd1c492a50b0d15701ffd31554a9426e20721713,Bernstein Explains Amazon's 'Prime Now' Service,neutral,0,0,
e5cf5a5f79a7b231c716ca56221fd8e12ae43a09,Doug Kass Reducing Short Bond Position,neutral,0,0,
086efc0ecab67e9d1d27867eac70b30a2d198189,Antero Midstream Increases Qtr. Dividend 6% Over Prior Quarter Dividend To $0.28/Share,positive,0,0,
44f74d210e80913fb89d00a721839652af7dde17,"Benzinga's Top ETF Decliners, July 1st (VZZ, SOXS, DRV, FAZ)",neutral,0,0,
189037611feb4b332cdee7e8a77def772a394b81,SunCoke Energy shares are trading higher after the company reported better-than-expected Q3 sales results.,positive,0,0,
d1627c15e86334af80ac55ecfa15ad66994c9332,Anadarko Petroleum Active In Pre-Market (APC),neutral,0,0,
67d6d707240ccaa434ec08dedc2741e0dc1d23b4,UPDATE: Stifel Nicolaus Downgrades ADTRAN to Hold on Slowing Enterprise and Lackluster Carrier Spending,negative,0,0,
8cb9e7daac96ff2387627c8ab1f8bab21f900d15,Deluxe Corporation Names Ed Merritt Interim Chief Financial Officer,neutral,0,0,
fa7ceaf9a8ee0fb63e3056ada7d93084f3950d44,"Credit Suisse Downgrades Atento to Neutral, Lowers PT to $9.50",negative,0,0,
8b15ac273bac245c2e8ab8fa864f54a2ad7966bc,"Goldman Sachs Downgrades Garmin To Sell, Concerned With Decelerating Growth In Fitness",negative,0,0,
