headline_id,text
200c89da043e185eabe853607730a107fa6f0ee2,"UPDATE: JP Morgan's Kolanovic Says 'High levels of equity exposure, currently in the ~90th historical percentile, indicate high market risk posed by a potential increase of market volatility'"
4e3b6271e8563c929e1b23a9c024bc1a315de032,NextEra Unit Issues Debentures - Analyst Blog
d6be74897c806d592936d69439053837248a8e95,"BZ NOTE: Bloomberg Reported, on Oct. 6, 2016, Qualcomm, NXP Semi Were 'Making Progress' on the Deal"
9751a5980f137c144df4edd5ce77f412b2f0df42,Anadarko Announces Resolution of Algeria Tax Dispute
1ad0bceffd50281b8b8c24c5333ee2cd83cee4f8,"RLJ Lodging Trust Announces Closing Offering for 9.2M Shares at $26.45, Underwritters Exercised Overallotment Option, Sees Net Proceeds ~$232.7M"
acbc77419ccd82bb936210a189c3b76b7302861f,Carl Icahn Readies Activist Battle Against AIG With Slate Of Director Nominees
50cd631a67d4f16eb405361c65ae87e005c9d706,"RELM Wireless Announces Agreement with Fundamental Global Partners, LP"
f893b16617e89a543240db92bb45d5d9c7f6b4d4,Deckers Outdoor Rising Into Earnings Date (DECK)
93c318956ee307257f92b1c69caab4111f1f641a,FireEye Option Alert: Oct 18 $14 Calls at the Ask: 500 @ $0.641 vs 30793 OI; Earnings 10/29 After Close [est] Ref=$13.8
f4d024d6bc864953881476bdd845c6bb2e0c5358,"Credit Suisse Upgrades PGT, Inc. to Outperform"
32c71925a3fcc7c5340e0a641c973329602164b4,Some traders have this press release framed in their office (or on their yachts) via ForexLive
3c93f3b5af548d491df39eb92b048ce90b10e1de,Macquarie Downgrades MarketAxess Holdings To Underperform
ee3974144a56c6499ff399183a8098d274253b54,"NeoStem, Inc. – ""A View from the Front Line of Clinical Investigation"""
20b56707adac8905bee6e2fb6d3ece5b2d299b6a,"Semiconductor Stocks (Via VanEck Vectors Semi ETF, Ticker 'SMH')Fall Over Last Few Mins; Report China Is Proposing To Raise US Semi Sales To China By $200B Over 6 Years"
f92281661db6d9eb1d515ba6897ea457f1d1b8f7,EU Allows Marriott's Acquisition of Starwood Hotels
47557a582bff669dac4660463603a06e627b181d,"Actua Corp Reports Q4 EPS $(0.08) Vs Est $(0.11), Sales $35.2M Vs Est $35.40M"
95b5c79f88700b11b9df852bcbd7da4c09efed32,"Hospira Granted Temporary Restraining Order Against FDA, Shares Pop Higher"
3e71b576c861f9ab8b719facb0a648205a0f6e1c,"How we're playing this trending, overbought market"
128c09b3ab54ee873f6b3899585ca58fd6664833,Russian Foreign Investment Annually Rose 29.8%
2f925b91eaf4330cc21a766dc6be014334015c6c,"Jefferies Downgrades CommScope Holding Co to Hold, Lowers Price Target to $14.5"
790a4b8aef334d67901dc019c0ba9ab9f0c2fc7d,Innodata Sees Q1 Sales $14.3M-$15.7M vs $16.6M Est.
909933e75964bdfa5d9e59ea12d46f96572a96f1,KeyBanc Downgrades Vera Bradley to Sector Weight
bf3df11682470ea288e33510baf533ce550e8201,"Hertz Global Holdings Q2 GAAP EPS $(0.75) Does Not Compare To $(0.25) Estimate, Sales $2.389B Beat $2.31B Estimate"
1dbe21f21fe5b831a725d62223772ffd67a9c6af,Morgan Stanley Downgrades Parker Hannifin to Equal-Weight
2d020e404f6ecc34a24a4973c30fb3cf8a375868,Will Nike's Footwear Market Share Keep Growing?
7706056799adaeb70277a4f69bc6c0294286db61,Longbow Research Upgrades Sherwin-Williams Company (The) to Buy
69d79ad5753205a9b425cd81c740d0380b590a68,"Cancer Genetics shares are trading up 62.2% to over $0.50 on high volume with seemingly no news. While shares have rallied sharply over the last 2 sessions, the stock had fallen more than 80% since the start of October."
18806fe6fc46f47c30458e791a42fa9ff5939d12,Inauguration Day: Trump Speech In Focus As New President Prepares To Take Office
1a4f065e59d96dc0f7eefaa080321e9fe9aee13e,PREVIEW: Array BioPharma Shares to Resume Trading at 4:30 PM ET
2a2ffbd39173e3ecc1d16c0cf5cc3d091ac90a04,Options Brief: Denison Mines Corp. (DNN)
c2b326f727eb2fd6f0762e5e0cf32fb9f3b535bc,Total May Be Interested In Chesapeake's Utica Shale Acreage – Bloomberg
da491c4463a848e8a6c343d1cfce9ccc8e45417a,37 Stocks Moving In Tuesday's Mid-Day Session
ecbcad0d6e711d7d9b0a4b96b7f7e8eff0f2b0a8,Barrington Explains Why A Neutral Stance On Sirius XM Was Wrong
df333b8cb70c4bd7c1aca4722556a572477bf659,"Hancock Holding Co. Reports Q2 EPS $0.60 vs $0.69 Est., NII $208.3M"
1432b074712cb85f0e8b89d950fb1617bdb04a5f,Franklin's (BEN) May AUM Rises on Higher Equity Assets
e8fa2eb9c4da654edd7e8a868b4b7e452954c93e,Option Alert: EMR Apr16 52.5 Calls Sweep: 507 @ ASK $1.70: 7755 traded vs 3691 OI: Earnings 5/3 $52.96 Ref
bb711e186bb8f568cd3dbf5c6aa1601fac71e19a,"Company News for September 9, 2011 - Corporate Summary"
7701945a0bde04e2c5222401b70a12c4206e0bdd,"From LD Micro: Ur-Energy CEO Klenda On Possibility Of Financing, Dilution To Shareholders, Said, 'We might do a discretion spot sale but we're good on cash.'"
58e30d398d2c74a933da08ff7ff4215ee80b36c6,"Disney, 21st Century Fox Set Distribution Date For Merger As Mar. 20, 2019"
2cbf940f09ad83028bb1382e9af5f30897054bcf,"13F From Buffett's Berkshire Shows Raised Stake In Red Hat, Cut Stake In Phillips 66"
e7b03648fe43ae6041fb563f9ab873eeb514484d,Corelogic Boosts Forecast; Plans to Exit Five Non-Core Businesses; Guides Added 5% Job Cuts; Boosts Annualized Cost Cut Targets to $100M from $80M
80c5a19bd215787b34f41d0ad381201215f129b0,Notable Put Options Activity in Geron
cc199309210e8010be79757bf9c4e4df8bc10c7d,Bank of Marin Names Stuart Lum Chairman
d1fc52c4f554a71fa9b920f1d4b6a7fc302bef5b,SunTrust Robinson Humphrey Downgrades Washington Prime Group to Sell
bdd3383857fb3a68e58b54701b536eb8c0a86dd6,Bank of America Downgrades Integrated Device Tech to Neutral
be9db8da0b7712f3ba09a1e8786e7b726a0e98a8,"Top 5 Small-Cap NASDAQ Stocks In The Consumer Goods Sector With The Highest Return On Equity (MLHR, COKE, FSYS, LANC, TRLG)"
ca78a86b0a166a3268bc7bc134f09463129b36b1,Barclays Downgrades FormFactor from Equalweight to Underweight
531a1d79c8c3ee68b71a5853b8141635c6b530a5,Nokia Reports Changes to Co.'s Own Shares
bd4955f6d4fd4a20a95bca841a18429586f041f4,Galena Presents Promising GALE-401 Clinical Trial Data at ASH Annual Meeting
c3ae46cde9acd40b6dc7f570e04e9243c038ee07,Dan Nathan Sees Unusual Bearish Options Activity In Under Armour
99f3f8383c6afd094141d6a73d493e139397f387,"Wedbush Maintains Outperform on Oncothyreon Inc., Lowers PT to $3.00"
3739d97412e06b4a83c4bcdd4b486819b16566e3,Stocks Edge Up In Light Volume After Mixed Jobs Data
59f95e70e2c2e6da7e68454ccce64e685d59d272,"Aratana Therapeutics Halted, News Pending"
cc224eff99f558556198471bee4271787150024e,Raymond James Financial Reports Q3 EPS $0.69 vs $0.63 Est; Revenues $1.09B vs $1.05B Est
b29b504544d36beaa6984388f4c18f2f45a5b115,Option Alert: Oclaro Aug 10.0 Puts: 3635 @ ASK $1.45: 4055 traded vs 11k OI: Earnings 8/1 After Close (est) $9.34 Ref
c28922d669582e8c14f5345150b71d5cae08880f,"Lowes Co. Inc. VP Sells 40,000 Shares of LOW"
0249f1e0699516de2e836b2f6293dcffff5d13b8,Stocks Hold Near Session Highs; BE Aerospace Rises
7a83d1e4b7b0dcdc9c1dda5688448001914ed90c,NQ Mobile Says Cannot File 20-F On Time
8196a06802629803664ff0dc9eb5e19dad4f55f4,"AT&T Issues Statement On Court Decision On Time Warner Deal, Applauds Results"
a8012d8959d98ca173a3f7c3422f1c03764a1ccd,"Heska Q4 EPS $0.46 Misses $0.76 Estimate, Sales $34.064M Miss $40.85M Estimate"
1975dcf692323298704641378c7c5dba917c9bb9,EOG Executive Chairman Mark Papa: 'We View Bakken as Growth Area for EOG'
184e226ad7afd5f99a385efb7647ed9c68c4f09a,"iBERIA Capital Partners Calls SLB A Favored 'risk-off' Play On OFS Space, Calls Ops Execution And Cost Controls 'steller'"
b2b3414a9ffdece48a39e8fe0fd0045330474942,"UPDATE: Organovo Sees Workforce Reduction Decreasing Operating Costs By ~$1.3M In FY18, ~$2.7M In FY19"
f0c77bfec64201fc0a4a1f2c23c1466de9ad5238,"Cisco Is Top Networking Stock, New Data Shows"
348f85581a578830fba39f92efe19c42ed8572e7,"Piper Jaffray Maintains Achillion Pharmaceuticals at Overweight, Lowers PT from $17 to $16"
af368082a8754d14b42430ae8ce61a51d54017b3,Tesco Corporation Reports Q3 EPS of $0.27 vs $0.34 Est; Revenue of $141.90M vs $154.08M Est
82fdf86aae153c4bcf2c4ab4b377b3462321ce1a,UPDATE: Deutsche Bank Upgrades Kohl's to Buy on Valuation and SSS Improvements
9f1b9ec8c769761e2837dd7745d2165427586109,Standex Reports Q4 EPS $1.02 vs $0.91 Est; Revenues $169.8M vs $165.00M Est
783170ffbdd05399e5c32af786913e53a7139455,BMO Capital Initiates HomeAway At Outperform
d3195923d90bddef6baf91cd4a0dd06eb820c03d,Wayfair shares are trading higher. Not currently seeing any company-specific news.
4a31c14db2d06e5d3cf3986f84e47d95c9c7174c,"CyberArk Sees Q4 EPS $0.35 to $0.36 vs $0.36 Est., Sales $75M to $76M vs $76M Est."
13c2797d2e28867b60f7a1521a99f6b9bd327f74,Antero Announces Closing Of Water Business Drop Down Transaction And Private Placement Of Common Units
71ead964316ff962f94e2330c53ac4b0df9bb8e2,Covenant Transporation Sees Q2 EPS $0.38-$0.48 vs $0.39 Est.
928c75a8858d65323114f5becdb669f4f5b9807e,Demand Media Falls on Google Worries
63de599530922acc980e0660bab93bfa1fd5a9ee,"Amazon, Intel, Sirius: Tech Premarket"
9181362fa1e3f1580c02ca4182a34fab6cff06ea,Top 4 NYSE Stocks In The Electronic Equipment Industry With The Highest EPS Estimates
5b1a3ba0871dbe1701afdf35be57c6e687159185,Knight's Joyce on Bloomberg TV Says Volume Circuit Breakers Should be Considered
043b67e9f9f0f162cb74bf18e97640bb96435eed,58.com Sees Q2 Sales $486.1M-$501.8M vs $490.3M Est.
b06b08b7da5f807d1865a563e7db6cda7cd1224a,UPDATE: Apollo Purchase Of ADT Debt Designed To Help Fund Deal As Market Volatility Has Left Banks Reluctant To Lend
fdee0bea6581be5b57159cd996ff86f34762a10d,Should Twitter Hire Marissa Mayer As Its New CEO?
59ef5c40024f30816209eccae940fbf70f7174e8,"Stifel Nicolaus Maintains Buy on Sunstone Hotel Investors, Inc., Raises PT to $14.00"
3300f4af226e8e9b97218729ab7c23ea9ba53c88,"Canaccord Maintains Hologic at Buy, Lowers PT from $24 to $23"
06798b4e01f99d288ee299ba91506a35657ffa70,Analog Devices Inc (ADI) President & CEO Vincent Roche Sold $–.– million of Shares
a804e7c067fb1d5eb2565bc61abe93c6ae592255,"HealthStream Reports Q3 EPS $0.08 Vs Est $0.05, Sales $53.8M vs Est $52.32M"
24a82eb4f99d142a409d53c6b0867230c8cee321,UPDATE: Deutsche Bank Reiterates on Veeva Systems Following Solid Revenue/EPS Report
cfe35399140b8514f81f4630f9cf1fd0b8cf2bba,UPDATE: Forestar Holder Carlson Capital Increased Holding To 8.61% According To 13D Filing
a5b46660c0f50fce4102a02755a5e0a3db1d0168,NCI Wins $11 Million Alliant Task Order
ba70aba78f5a2ca6279a9869fd361694e9008e78,Some Relief For An India ETF...Maybe
55590bac13c972a556b0d9042afe8bcf11cf479f,More In The Tank For Medical Device ETF
1d71520a677115e6b8bb7a7cc4299b8920c9a941,Morgan Stanley Retains Equal-Weight Rating On Molson Coors Brewing
107e0eb096301c203312f59e2125cba92a9ec770,Penn Virginia Corporation Announces $250M Offering of Senior Notes
e4e3d2efc041d9b58cb5c3d6bc719b3adadfba3b,From Earlier: Nuvasive's President of Global Sales Resigned
c248e829b856f1556c3e68ad0bfff961d695d9e7,Pluristem to Present at Stem Cell Meeting on the Mesa
3b5f44fc0717049b12f1605b39fa18712acacb39,"Citigroup Maintains Buy on Universal Health Services, Inc., Raises PT to $73.00"
f1960058c82369ffc39d3caea8fc9b8f0c818514,Wendys Reverses Early Gains And Tumbles Following Q1 Beat
cc2cfad07d27b9872f5403f1e41f3cc2533d0ef0,"Michael Kors Valuation 'Continues To Lend Support,' Deutsche Bank Maintains Buy"
a29dfd7a9f83784316838d4058db28959a6b811f,Bank of America Downgrades Imperial Oil Limited to Underperform
28ae4bdf96426efb150a4095bc22beb59d97faca,"10 Utility Companies You Can Be ""Proud to Own"""
983a3182500859003f1010bd04090103030e05d3,"Jefferies & Company Initiates Coverage on Exelis at Buy, Announces PT of $13.50"
1d3ec7646eea4e06333fdd0dff9a9c24b3c8f87f,Twenty-First Century Fox shares spike up 2.8% amid reports that China has given the company unconditional approval for its deal with Disney; Disney shares up 0.7%.
ed77edcb8c23ce30deceb7d604faf4f2e69bb564,Dahlman Rose Comments On Tesoro Corporation After Reporting In-Line Results
28e7affd16bc4d1a7aff69d6d540fbfff0e0c748,Tough 3Q For CONSOL Energy
39a10347dd9c03e507e46995178ded01baeb6e97,"Big Ben, Big Profits? (BEN)"
359a29866bb8a339f58dfdbc3b7287a44543f3b6,"Wedbush Maintains Zumiez Neutral, $40 PT on Solid Same-Store Sales"
8c2b1cd98a7e1d3047b3e199724ab5ca38285f61,"Goldman Sachs Reinstates Neutral on Macerich, Announces $82.00 PT"
c000cdad09c6a6816846d33aecc1240f4690dbc4,Why Stanley Black & Decker? (SWK)
52a496c61281966e1acde5686a6bebeada7b18f4,Yamana Gold Q4 Earnings Preview
5b537702585f06fa2fba0c6486cae21701e4c04e,Reserve Bank of Australia (RBA) Glenn Stevens and his jawboning via ForexLive
e02017d30cd4145a0b2fafa78078a9612615d711,Post Properties Offers Estimated Income Tax Characteristics of '12 Dividends
279c5c5b6a28a8fb59f7df320b7bccaf60a03003,DFA Vs. SPDR In Sector ETFs
a4a0e8c10ffd4c0cf8db2d72f290753fa1511061,American Apparel Reports Talks with Standard General on Credit Facility
b6458cfbe7f5d0d158bf6e8e590da72375dd1351,Top 4 Small-Cap Stocks In The Life Insurance Industry With The Highest ROE
0f337ccd0959097177aa60c04ea29b02755935e7,"Cellcom Israel Employees, Management to Sell ~0.93% of its Issued Share Capital to Financial Institutions"
7afbba8b9877beb2ac7b2725af97865fd1435763,Top 4 Small-Cap Stocks In The REIT-Healthcare Facilities Industry With The Highest EPS
85dd4086c4fa4ce458a7f08addac79402ef29a81,Important Currency ETFs For The Rest of 2013
4eaf2ca2722526e05d8f0c3d6f096e7a50ec7eeb,"PepsiCo Needs To Go Further (PEP, KO, KFT, K, COT)"
6eb486614bdf639c08f33738ed6e8280cc2df9f2,"UBS Maintains Neutral on Kohl's, Raises Price Target to $49"
0e45c1b1714c0be206113fe60c9556d9af1e1731,"Bank of America Maintains Buy on Eli Lilly and Company, Raises PO to $69.00"
d44e5c26f6d1a247c32410c43beb2b4c7a31cfde,"CAE Reports Q4 Adj. EPS C$0.31 , Sales C$734.7M vs C$722.5M in Same Qtr. Last Year"
bb08efc7778ce6f6cf60e5738856bd2e18e425e6,Signet Jewelers Q4 2013 SSS +4.3%
e0bca71f67bf0aedb03df9c6c04f022b7623644c,"Novartis Announces Collaborations With Intellia Therapeutics, Caribou Biosciences Related to CRISPR Genome Editing Technology"
e7aa4d0f17e0290c9ba2b884434ed508b642591d,"Benzinga's Top ETF Gainers (ZSL, TMV, VNM, DZZ)"
d36261059e5eb811b7eacc4c1828b0113b14bcd2,"Universal Q4 Adj. EPS $1.26 Down From $1.44 YoY, Sales $671.723M Up From $607.496M YoY"
800429391c87474ac246b4f688b7d39ff430cea4,A Closer Look At The World's 10 Most Valuable Brands
3ae4bd61222131dc7f516cd2b90b8706638c0a64,Alternative Energy ETFs: Murky Outlook
f56aacfe7b043e3cd3787fa1a5b5578d3d935624,"Stocks To Watch For September 5, 2012"
bf8d985ae99e36e878a720cef3d787c92fc7ca83,"Fed's Powell Says Still Sees Sustained Expansion Of Economic Activity, Strength In Labor Market And Inflation Near 2%"
0f59af645e7a56c40fe7f8d0274ea2ba083e95e7,Portola Pharmaceuticals Highlights Presentation Of New In Vitro Data Demonstrating That Four-Factor Prothrombin Complex Concentrates (4F-PCCs) Had No Direct Effect On Inhibition Of Thrombin Generation By Factor Xa Inhibitors
e98aa04ba9e78351b1cbfcc871d4049fa0375369,"Computer Task GroUp Reports Q1 EPS of $0.19, Inline; Revenue of $97.90M vs $98.87M Est"
9de78980634cccb95e606fb50db8e39f98ce411b,Natural Gas Stocks Expand In Line - Analyst Blog
dd9039f504900cb0e8ec9fcb7e85c60e1636b219,"Cardtronics Reports Q4 Adj. EPS $0.64 vs $0.57 Est., Sales $283.9M vs $272.6M Estl; Sees FY15 Adj. EPS $2.74-$2.83, Sales $1.17B-$1.2B"
2b1fd5d1fb9cd6a6fd15ee66039e092c6e376897,Arthur J Gallagher Reports Q3 EPS $0.50 vs $0.55 Est
c1f47ea1486977254af56b43c46e04fd9a2d528a,Piper Jaffray Raises IPXL Target To $27 From $25
39c9d38302f7c019abd8075f4847156e5e188884,Hedge Fund Activity Lower
63b70a4278d11ee60b3f7cecd1b6e9cc175d64e7,Questar Increases Quarterly Dividend by 9% to 15.25 Cents
1db8db47ed02f0ed59b42a6a0f274ef5285dcc08,#Premarket Prep Technical Update - Sugar Futures Trading Higher
ca1a183469cd72f5fd3497d98710e1ab97e9d2ab,Primo Water Guides Q2 Net Sales $23.8-25.2M May Not Compare to $28.24M Est; Guides Q2 EPS $(0.02)-(0.05) vs $0.01 Est
e0c6c070e4b17fd48d5c0afa549c3330db69d9da,"One Horizon Group Reports Q2 Loss $0.05, Sales $108K, no estimates"
289d6de3a781514ba6d830bb943be63e599c0037,"Biodel Reports Phase 2b Clinical Trial Initiation of BIOD-531, the Company's Concentrated, Ultra-Rapid-Acting, Prandial/Basal Combination Insulin Candidate"
26970b5ac7465602d66cfed3a217b3ccf6003e05,A Peek Into The Markets: U.S. Stock Futures Signal Higher Start On Wall Street
e06eab0d1d32298a6a06e79ad1493be20f4c9072,Swiss trade balance April CHF +2.425 bln vs +2.052 bln exp via ForexLive
e3e892a424849b070122f284cdb812ff3d8adb8f,Kevin O'Leary To Lead Panel on Startup Investing At First Benzinga FinTech Summit In San Francisco - Tickets Available Now
c17f899097ac86cb2d12a98f1405274955d14333,Cowen & Co. Upgrades Lockheed Martin to Outperform
26d3184ad782900e410511606ff6cdbb147f0aef,"Rubicon Minerals Provides Drilling Update for F2 Gold System, Phoenix Gold Project, Red Lake, Ontario"
0cf117c05e5a27907ea1fd8ce396b0ee38160007,Carnival shares are continuing lower after the company lowered its 2019 guidance last Thursday. Two analysts have lowered their price targets for the stock today.
b521e85cca60260f2bbed5a80616c24fb325d924,Community Health Systems Leading The Way In Hospital Sector Rally
1d4b32275d7d2f1533557d050ca31fbe0a42edd1,BIOLASE Receives New Patent for Delivering Sterile Water
14581b52bbc7f88e4a230b2308a17c838c12778a,Mack-Cali Realty Corporation Issues Inaugural Corporate Responsibility Report
5ca2a168e358600659fd7386600e754e37c7fde4,"Regado Anounces 1,000-Patient Milestone in Phase 3 Trial of REG1"
4ab30ac9c87150307a0c9a374cb664fcb15fb3c9,Coherent (COHR) Jumps on Q1 Earnings
1555b6000c6ab885e7b87a16fa09a4fe230aebd7,"Oppenheimer on Microsoft: 'While the acquisition comes as a surprise, we see the potential of integration with MSFT's suite of cloud products as driving a differentiated unique enterprise service'"
477cd5ff74506499478d8e6c2b001f855f67043a,Changyou.com Down 12% Despite Upbeat Earnings
4c33f351f4ab31bfee38bdbf333cb62a8d8a5912,Option Alert: Linear Technology Aug $52.5 Call; 1109 Contract Trade at Ask @$0.45; Now $47.000
6c992aa4968a772c27d99ddcb412f0d2eebd8bd0,"Agrium Shares Modestly Higher Despite Upgrades at Desjardins, Dahlman Rose"
4bc1c19c00ff2958742d097177466f339f77b8d8,"Avoid These ETFs For Now (FXI, TVIX, GDXJ)"
c4d201037d0d3d338756c6ee1e61a7f5fa316a15,"J&J, Bausch & Lomb Accused Of Price Fixing, Antitrust Suit Claims Contact Lens Makers Set Minimum Resale Prices"
c706d2158186c537c62196f3d11931da03b77a0d,Morgan Stanley: Euro Rebound Winner
d9159028c1d2f94b5a60529ba8a2fcb4b878e825,April 8th Watchlist
2b61b201db140cdb2f7bbcc0b10e61b5f9ceb2b8,MedAssets Announces Strategic Partnership With Procured Health
af5ac0ae625d1535524010f6d33f98209c8d0e6b,"Peak Season For Air Cargo: Past Results, Present Challenges"
c62ab1371b4d31a436bd4173a4c85f95b91436d7,"Newpark Resources Reports Q3 EPS $0.03 vs $0.04 Est., Sales $201.7M vs $191.86M Est."
3cb7e7151db6f69f659f2ecc05dc6cef38ef593b,"Stung By Poor Fiscal Q2 Print, FedEx Executives Look To Guide Analysts Toward Better Times"
0375714dabbc44453e7b5997e48a950241b6b54e,"Morgan Stanley Downgrades Chipotle Mexican Grill to Equal-weight, Lowers PT to $405.00"
946faceb17a1374f45a2b4cf0bd169d1aefc9666,"Leerink Swann Reinstates Outperform on Puma Biotechnology, Announces $115.00"
03cf35c74ca8fef4dd1da0f292965526a3993253,"Chico's FAS, Inc. Appoints Cynthia A. Fields to its Board of Directors"
05e7ff5f6d7cb345300c21d4fc93201fb8fc70e9,"Thomson Reuters Shares Dip Midday, Hearing Canaccord Downgraded Stock To Sell"
500f57a5ea6c19b0f5f5aeb726c0431eeeb9a8af,Option Alert: Kandi Aug 28 $8.5 Call Sweep; 1474 Contracts @Ask @$0.25; Now $8.24
6e6b58ed05a28e63710f9eb09d41a3ed3f378a2b,Sysco Stalls on Higher Pension Costs
f3086319d22d6ddb0522596b70c3c4aedd4d66ed,"Owens & Minor, Inc. Reports Q3 EPS of $0.42 vs $0.47 Est; Revenue of $2.39B vs $2.33B Est"
bd6b8a8e1c69297f9a9259e622d02bdc263b8677,3Q Estimates For Church & Dwight Co Inc (CHD)
631a985ed2ff292f52be2fee7cb37642de8a2d65,"Kansas City Southern Q3 EPS $1.57 Misses $1.59 Estimate, Sales $699M Miss $715.1M Estimate"
6b4a24fdc1bb8735b971045029a79e1e1d82c855,"Teva To Report Q3 Earnings On Thurs., Nov. 2 Before Market Open"
c3d9d0e9ab23fbe03d99cb1e4f9b7b3bcec91824,International Rectifier Acquires CHiL Semiconductor for $75M
d081d909f3dca6ac8fb49c619173f1a829f0daaa,"Coca-Cola European Partners Q3 EPS $0.79 vs $0.80 Est., Sales $3.44B vs $3.49B Est."
20d9efd7c675196e6edbf9d8e649bbc79cdfc609,These ETF Issuers Are Rising
8ca970950618bf6451fcab88c0950e164131cafb,The RF Family Grows By Two: Canon RF 7…-—……mm F—. ...
97b50caf49991f55bdfab9e69f93467153550319,Progenics Pharmaceuticals Completes Enrollment In Pivotal Phase 3 CONDOR Study Of PyL For Detection Of Prostate Cancer
69860a09fc21da37be9f6ece62e55389fb53f55a,Time To Ditch Chicken Wings And Buffalo Wild Wings Stock?
9b0eff413ca2fa0e2ba36a0f633f8d0dd29beb36,Hearing OTR Global Downgrades Keurig Green Mountain to Negative
80e6b6e26744f061125189650e61a1f7555ef73f,"Exclusive: Energous CEO Talks Dialog Semi Deal, Other Prospects"
d76045e2b15a498f599253380b637f9f6262c496,"Oaktree Capital Group Q2 EPS $0.51 Misses $0.56 Estimate, Sales $213.283M Miss $278.34M Estimate"
88e754be0935d968425c9e3387938c4a0f3220f4,Mid-Afternoon Market Update: Dow Turns Red; AIM ImmunoTech Shares Spike Higher
6bbf06cbd36cac06a9dcc54a51cad9e6ed85279b,Fiscal Cliff Could Chase Investors to Muni ETFs
8341f45fa3d99aee1d5205cdf3c3a6bc327d5b6c,Analog Devices Q3 Earnings Preview
ae6ebd7f08dc7130d31a3e7a87d9f89b211fbc32,SL Industries Reports Buyback Of $20M Shares
ae833c4ac93ecd2810ca55a2ab7c0b429f01d79f,NZDUSD Technical Analysis: Showing signs of cracking after a day in the sun via ForexLive
2b9b5c846784969631c0d0d2e2584dad0f629243,Pure Cycle Corp Sold 1.5M High Plains Shares at $2.35
e65217978bc011afe2f3b3a42980113eb557d1a0,Guggenheim Initiates Coverage On 21 Retail Stocks
fea291111e9514f7351d4fc98b05ecd7e2ebd21e,Clear Channel Outdoor Holdings Misses Estimates (CCO)
0e25cbaaf734476e7165182190e350174b586d69,Analogic Shares Now Trading At $84.20/Share
edd3489131badda5f19f82e55a0506faca7afac4,Array BioPharma Touts Approval Of Melanoma Drug
8f32cb7eb89d8ba6fd2c5783f06435e98fb626ea,Pembina Pipeline Corporation Says It Signed Letter Of Intent With Prince Rupert Legacy For Company To Develop West Coast Terminal On Watson Island
5155839f4ff35f86e42e0cae87e907a2f757c7a7,32 Stocks Moving In Thursday's Mid-Day Session
ed68372c4c4004c63be3ba98c6c8d44580f56d7b,A Look Ahead: This Week's ETFs to Watch
d822e12be5e48621486388549aa45d71488563c2,Avnet Shares Move Into Negative Territory as $44 Level Can't Be Breached; Stock Now Down ~0.25%
7b798471cf1e0a29850cc023b08d5dd3d051a824,"KeyBanc Maintains Overweight on Laboratory Corp, Raises Price Target to $192"
7bc16765e54b3def1268c0a5de54f85e37b123ed,"Intevac Reports Q4 Adj. EPS $0.00 vs $(0.05) Est., Sales $24.8M vs $24.7M Est."
d6d7d7c3f3109c6bd0b25855b57dfe4c45643849,Piper Analyst Suggests Buying The Dip In Groupon
8fb004fd29447c6b8e14de3fd8dc4a8d8334d492,"DigitalGlobe Reports Q4 EPS $0.14 Vs Est $0.26, Sales $185.7M Vs Est $180.20M; Sees FY 2015 $725M-$750M"
20084da27489bca2be5f748f8271c3594a28769f,UPDATE: Realogy Announces Deal to ZipRealty for ~$166M
c0d0eb139f98f3daa4300b606080a9e90e5014e1,UPDATE: Morgan Stanley Reiterates on CVS/Caremark Following Acquisition of Coram
5e36308cb9a0ce3bd5400912456929c228627ade,"AMICUS THERAPEUTICS INC: PERCEPTIVE LIFE SCIENCES MASTER FUND LTD (10%+) Buys 85,275 @ Avg Price: $4.81 (Form4)"
5110a0aae517a76cf2aa686b639fe1964a460206,Merrimack Pharmaceuticals (MACK) Up on EU Nod
09041db693cc309b6efc1b0ac7fd756b7e7cc944,"Barclays Maintains Overweight on EQT Midstream Partners, Lowers Price Target to $68.00"
d49b6a4ffec732a1b2152cecc76d88328bff1cd0,UPDATE: Bank Of America Reiterates On Carnival As Momentum Has Turned Positive
656d064535ad74b59fa1af936668aca01efde683,UPDATE: Bank of America Downgrades Dr. Reddy's Laboratories to Neutral on Modest Outlook
d69844a65ec6cdc01d7ee871708bcc7653434ebe,Ferro Announces Corporate Governance Enhancements
d3e2174a0bca0c68fc37de3bfdaf37072ecad59a,RSP Permain Announces Acquistion of 7.7K Acres for $259M
29576d20c54bd5bacefb72442e7214879506a61d,"Western Digital, Seagate Down Despite Analyst Target Hikes"
32db209a46c0fb0269d1e4eaf863997ebac114fe,Watch for Shares of International Flavors & Fragrances (IFF) to Approach Support at $45.99
55e7bbb7126e371c038b9e8bfd2ff98cee39f931,Winmark Corporation Announces Improved Third Quarter Results
d9c78527652502b7ab60c61147fcfcaa4b6764bd,Marathon Partners Equity Mgmt Offers Comments Related to Recent Settlement Talks with Shutterfly
a237dfd1fcaa2a2cd348b25c2ca25a0b074ab7fa,"Kofax Reports Q2 Adj. EPS $0.09 Vs $0.08 Est., Revenues $79.8M Vs $80.50M Est."
b2caf3040334203c11658db5aeef65145c24b9ac,"Fred's Reports Q4 Sales Up 10% to $553.8M vs $572.8M Est., Comps Up 1.7%"
cacac5ebdc9c8bbef8f43d8876d3923a3336aa64,UPDATE: Citigroup Downgrades CF Industries Holdings to Neutral
